,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
1275,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,325000.0,USD,5734462.5,325000.0,111.0,102.0,2927.927927927928,3186.2745098039222,,3.0,,http://www.properati.com.ar/15hrj_venta_departamento_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_sauna_garage_amenities_achaval-cornejo_ell,"Departamento de 3 ambientes ubicado en el 6º piso del Edificio Legno. El mismo tiene 110.54 mts totales más una baulera de 2,5 mts y una cochera de 12,5 mts. La unidad cuenta con un Living-comedor amplio, cocina, lavadero y balcón con parrilla. Dormitorio en suite con vestidor y dormitorio. Amenities: - Health Center: Pileta climatizada, Gimnasio, 2 saunas, vestuarios, enfermería las 24 horas, sala de primeros auxilios- Exteriores: Pileta, deck solarium, Juegos para niños- Esparcimiento: Restaurante - Café - Bar con delivery, SUM, Microcine, Bussiness Center",EL PORTAL | Antares | Legno - Departamento en venta en el sexto piso ideal para la tercera edad NORDELTA.,https://thumbs4.properati.com/5/TT2kr0XLfO3ebsiMr2_YaRnXogE=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/532683/files/5152296.jpg
1276,sell,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,Argentina,Capital Federal,,"-34.5830421,-58.4000163",-34.5830421,-58.4000163,2850000.0,USD,50286825.0,2850000.0,529.0,431.0,5387.523629489603,6612.529002320185,,7.0,,http://www.properati.com.ar/15hrm_venta_departamento_palermo-chico_balcon_baulera_suite_hidromasaje_lavadero_patio_terraza_toilette_vestidor_luminoso_sauna_lujoso_dependencias_garage_placard_subte-linea-h_achaval-cornejo_edw,"Excelente ubicación en el corredor norte y sobre una de las mas emblemática avenidas, rodeado de grandes espacios verdes.Edificio de Excelente categ. construido en esquina. Piso con PP, con acceso, a través de doble puerta  a Gran hall, a importante recepción apaisada de Living, comedor separado por puertas dobles corredizas  y un gran escritorio, todo con vista a la Plaza Chile y a balcón corrido. Toilette y placard de recepción.El sector de los dormitorios esta independizado, cuenta con un gran hall de distribución con profusión de placards,  tres dormitorios,dos en suite,  la principal c/gran vestidor, baño con jacuzzi, ducha y sauna. Amplio playroom a balcón terraza.Cocina es muy luminosa con gran comedor diario contiguo a una buena bodega, ambos a patio, lavadero y dependencias de servicio.Todo reciclado con excelentes materiales y muy buen gusto optimizando su potencial y categoría. Cuenta con dos cocheras en el subsuelo y baulera. Servicios centrales. Seguridad 24 horas.",Av. Del Libertador 1700 2º a ,https://thumbs4.properati.com/5/weGN2bUul0KZ4GUJQamZOAXTpyU=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533246/files/5159659.jpg
1277,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,162000.0,USD,2858409.0,162000.0,56.0,45.0,2892.857142857143,3600.0,,2.0,,http://www.properati.com.ar/15hrn_venta_departamento_nordelta_terraza_amenities_achaval-cornejo_ell,"Un proyecto con diseño innovador, al mismo tiempo clásico y atemporal, elegante y exclusivo dentro del barrio El Golf en Nordelta. Unidad de 2 ambientes con amplio estar comedor con terraza, dormitorio con baño completo y excelentes amenities para disfrutar. ",Islas del Golf | Q BAY GOLF - NORDELTA Un proyecto único y elegante ,https://thumbs4.properati.com/7/4AshKFxMosN6qYymeAkWtftizes=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533285/files/5160031.jpg
1278,sell,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,Argentina,Capital Federal,3429595.0,"-34.5874491,-58.3854075",-34.5874491,-58.38540749999999,420000.0,USD,7410690.0,420000.0,148.0,134.0,2837.837837837838,3134.3283582089557,,4.0,,http://www.properati.com.ar/15hro_venta_departamento_recoleta_suite_lavadero_toilette_luminoso_dependencias_garage_impecable_subte-linea-h_achaval-cornejo_edw,"Excelente piso  impecable, Super Luminoso. PP, hall , Living y comedor, Toilette de recepción. Tres dormitorios, uno en suite. Cocina, lavadero y dependencias. Vigilancia 24 horas. Cochera opcional enfrente. El precio con cochera es U$S 460.000.-",Rodriguez Peña 2000 7º,https://thumbs4.properati.com/0/SqMJ1Jf3ZzolrUNJdw3cyWrmO6s=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533320/files/5160686.jpg
1279,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4465229,-58.6338743",-34.4465229,-58.6338743,162000.0,USD,2858409.0,162000.0,56.0,45.0,2892.857142857143,3600.0,,2.0,,http://www.properati.com.ar/15hrp_venta_departamento_nordelta_terraza_amenities_achaval-cornejo_ell,"Un proyecto con diseño innovador, al mismo tiempo clásico y atemporal, elegante y exclusivo dentro del barrio El Golf en Nordelta. Unidad de 2 ambientes con amplio estar comedor con terraza, dormitorio con baño completo y excelentes amenities para disfrutar. ",Islas del Golf | Q BAY GOLF - Muy lindo departamento en venta en NORDELTA,https://thumbs4.properati.com/8/pNAXJov87599vNEvLVvzpxFFoW8=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533378/files/5161426.jpg
1280,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,162000.0,USD,2858409.0,162000.0,56.0,45.0,2892.857142857143,3600.0,,2.0,,http://www.properati.com.ar/15hrr_venta_departamento_nordelta_terraza_amenities_achaval-cornejo_ell,"Un proyecto con diseño innovador, al mismo tiempo clásico y atemporal, elegante y exclusivo dentro del barrio El Golf en Nordelta. Unidad de 2 ambientes con amplio estar comedor con terraza, dormitorio con baño completo y excelentes amenities para disfrutar. ",Islas del Golf | Q BAY GOLF - Departamento de 2 ambientes en venta dentro de un proyecto con diseño innovador en NORDELTA.,https://thumbs4.properati.com/7/qrzETQL0bu-yIG4JkOIS7zAejOQ=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533391/files/5161556.jpg
1281,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,325000.0,USD,5734462.5,325000.0,111.0,102.0,2927.927927927928,3186.2745098039222,,3.0,,http://www.properati.com.ar/15hrs_venta_departamento_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_sauna_garage_amenities_achaval-cornejo_ell,"Departamento de 3 ambientes ubicado en el 6º piso del Edificio Legno. El mismo tiene 110.54 mts totales más una baulera de 2,5 mts y una cochera de 12,5 mts. La unidad cuenta con un Living-comedor amplio, cocina, lavadero y balcón con parrilla. Dormitorio en suite con vestidor y dormitorio. Amenities: - Health Center: Pileta climatizada, Gimnasio, 2 saunas, vestuarios, enfermería las 24 horas, sala de primeros auxilios- Exteriores: Pileta, deck solarium, Juegos para niños- Esparcimiento: Restaurante - Café - Bar con delivery, SUM, Microcine, Bussiness Center",EL PORTAL | Antares | Legno - Departamento en venta NORDELTA,https://thumbs4.properati.com/7/_E9ZWU5UZ8rr7ymYs1SHipvlbFY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533392/files/5161566.jpg
1282,sell,apartment,BarrioPortezuelo,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4040675,-58.6506282",-34.4040675,-58.6506282,189000.0,USD,3334810.5,189000.0,59.0,52.0,3203.389830508475,3634.615384615385,,2.0,,http://www.properati.com.ar/15hsa_venta_departamento_nordelta_balcon_baulera_parrilla_luminoso_vista_garage_achaval-cornejo_ell,"Departamento de 2 ambientes con vista al lago y muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio con baño completo, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - Departamento de 2 ambientes con vista al lago en venta dentro de NORDELTA.,https://thumbs4.properati.com/9/75PlwoNiqNWit0qAs75BLDlVG0E=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534615/files/5656846.jpg
1283,sell,apartment,BarrioPortezuelo,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4040675,-58.6506282",-34.4040675,-58.6506282,189000.0,USD,3334810.5,189000.0,59.0,52.0,3203.389830508475,3634.615384615385,,2.0,,http://www.properati.com.ar/15hsb_venta_departamento_nordelta_balcon_baulera_parrilla_luminoso_vista_garage_achaval-cornejo_ell,"Departamento de 2 ambientes con vista al lago y muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio con baño completo, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - Muy lindo departamento con vista al lago y muy luminoso en venta ,https://thumbs4.properati.com/3/uc7z6R2lo7mi-0SM7KSdRNFzsX0=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534623/files/5656771.jpg
1284,sell,apartment,Barrio Los Alisos,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Los Alisos|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4026444,-58.6684776",-34.40264439999999,-58.66847760000001,189000.0,USD,3334810.5,189000.0,59.0,52.0,3203.389830508475,3634.615384615385,,2.0,,http://www.properati.com.ar/15hsc_venta_departamento_nordelta_balcon_baulera_parrilla_luminoso_vista_garage_achaval-cornejo_ell,"Departamento de 2 ambientes con vista al lago y muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio con baño completo, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - 2 ambientes con vista al agua en venta dentro de Nordelta.,https://thumbs4.properati.com/9/a49C3o5BkTdafIwHYhQ5fEOJlxY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534624/files/5655900.jpg
1285,sell,apartment,BarrioPortezuelo,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4040675,-58.6506282",-34.4040675,-58.6506282,165000.0,USD,2911342.5,165000.0,57.0,49.0,2894.736842105264,3367.3469387755104,,2.0,,http://www.properati.com.ar/15hsg_venta_departamento_nordelta_balcon_baulera_suite_parrilla_vestidor_luminoso_garage_achaval-cornejo_ell,"Departamento de 2 ambientes  muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio en suite con vestidor, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - Departamento de 2 ambientes muy luminoso en NORDELTA.,https://thumbs4.properati.com/6/W2gWunLOYak8tYiAn0b14uDfh1c=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534651/files/5655566.jpg
1286,sell,apartment,BarrioPortezuelo,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4040675,-58.6506282",-34.4040675,-58.6506282,165000.0,USD,2911342.5,165000.0,57.0,49.0,2894.736842105264,3367.3469387755104,,2.0,,http://www.properati.com.ar/15hsh_venta_departamento_nordelta_balcon_baulera_suite_parrilla_vestidor_luminoso_garage_achaval-cornejo_ell,"Departamento de 2 ambientes  muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio en suite con vestidor, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - Albatros  - Departamento de 2 ambientes muy luminoso en Nordelta,https://thumbs4.properati.com/7/Wld-4w37ZHaYI9bU8gzrIy7pJsA=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534653/files/5655522.jpg
1287,sell,apartment,Barrio Los Alisos,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Los Alisos|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4026444,-58.6684776",-34.40264439999999,-58.66847760000001,165000.0,USD,2911342.5,165000.0,57.0,49.0,2894.736842105264,3367.3469387755104,,2.0,,http://www.properati.com.ar/15hsi_venta_departamento_nordelta_balcon_baulera_suite_parrilla_vestidor_luminoso_garage_achaval-cornejo_ell,"Departamento de 2 ambientes  muy luminoso, barra desayunador entre el estar comedor y la cocina, dormitorio en suite con vestidor, balcón con parrilla. Cochera cubierta y baulera. Ubicado en el barrio Marinas del Portezuelo, con importante Salón de Usos Múltiples en donde observamos amplia parrilla.",PORTEZUELO | Marinas del Portezuelo - Departamento de 2 ambientes muy luminoso en NORDELTA.,https://thumbs4.properati.com/9/7f4Vk-cijSd_VdnKAmWVy1P6AVA=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534657/files/5655548.jpg
1288,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,230000.0,USD,4058235.0,230000.0,82.0,74.0,2804.8780487804884,3108.108108108108,,3.0,,http://www.properati.com.ar/15hsj_venta_departamento_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_sauna_garage_amenities_achaval-cornejo_ell,"Muy buen depto pensado para la tercer edad, ubicado dentro del barrio El Portal, a metros del Centro Comercial, cines, polo gastronómico y Centro Médico Nordelta. Dentro de Antares, proyecto único por cantidad de amenities y servicios. En los exteriores, juegos para niños, pileta con borde infinito y cascada, deck solarium, bicisendas, sector de fuego y pérgolas, y laguna. Un Health Center con pileta climatizada, gimnasio de última generacíon, sauna, vestuarios, consultorios médicos, sala de primeros auxilios y sala de enfermería. Lugares de esparcimiento, restaurant, SUM, sala de juegos, biblioteca, videoteca, sala de lectura, microcine y sala de música y teatro. Unidad ubicado dentro del edificio Metallo con amplio estar comedor, dormitorio en suite con vestidor, dormitorio con baño completo, cocina y lavadero, gran balcón con parrilla, baulera y cochera cubierta. ","ANTARES Senior Living | ÚNICO departamento, por sus características, en venta dentro de Nordelta.",https://thumbs4.properati.com/4/DfTzd9SpsEcRSUCN5BwAGVs0swY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534668/files/5177677.jpg
1289,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,230000.0,USD,4058235.0,230000.0,82.0,74.0,2804.8780487804884,3108.108108108108,,3.0,,http://www.properati.com.ar/15hsk_venta_departamento_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_sauna_garage_amenities_achaval-cornejo_ell,"Muy buen depto pensado para la tercer edad, ubicado dentro del barrio El Portal, a metros del Centro Comercial, cines, polo gastronómico y Centro Médico Nordelta. Dentro de Antares, proyecto único por cantidad de amenities y servicios. En los exteriores, juegos para niños, pileta con borde infinito y cascada, deck solarium, bicisendas, sector de fuego y pérgolas, y laguna. Un Health Center con pileta climatizada, gimnasio de última generacíon, sauna, vestuarios, consultorios médicos, sala de primeros auxilios y sala de enfermería. Lugares de esparcimiento, restaurant, SUM, sala de juegos, biblioteca, videoteca, sala de lectura, microcine y sala de música y teatro. Unidad ubicado dentro del edificio Metallo con amplio estar comedor, dormitorio en suite con vestidor, dormitorio con baño completo, cocina y lavadero, gran balcón con parrilla, baulera y cochera cubierta. ",ANTARES Senior Living | Muy lindo departamento en venta para la tercera edad dentro de Nordelta.,https://thumbs4.properati.com/9/cAQgj5rzVKiPW7H3JaZ1p1xP0vY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534674/files/5177716.jpg
1290,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4465229,-58.6338743",-34.4465229,-58.6338743,230000.0,USD,4058235.0,230000.0,82.0,74.0,2804.8780487804884,3108.108108108108,,3.0,,http://www.properati.com.ar/15hsl_venta_departamento_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_vestidor_sauna_garage_amenities_achaval-cornejo_ell,"Muy buen departamento pensado para la tercera edad, ubicado dentro del barrio El Portal, a metros del Centro Comercial, cines, polo gastronómico y Centro Médico Nordelta. Dentro de Antares, proyecto único por cantidad de amenities y servicios. En los exteriores, juegos para niños, pileta con borde infinito y cascada, deck solarium, bicisendas, sector de fuego y pérgolas, y laguna. Un Health Center con pileta climatizada, gimnasio de última generacíon, sauna, vestuarios, consultorios médicos, sala de primeros auxilios y sala de enfermería. Lugares de esparcimiento, restaurant, SUM, sala de juegos, biblioteca, videoteca, sala de lectura, microcine y sala de música y teatro. Unidad ubicado dentro del edificio Metallo con amplio estar comedor, dormitorio en suite con vestidor, dormitorio con baño completo, cocina y lavadero, gran balcón con parrilla, baulera y cochera cubierta. ",ANTARES Senior Living | Muy buen departamento para la tercera edad en venta dentro de NORDELTA,https://thumbs4.properati.com/1/fFwQXmpgglSOA4Ix66Yq5ju_Bq0=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534678/files/5177770.jpg
1291,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,175000.0,USD,3087787.5,175000.0,64.0,54.0,2734.375,3240.740740740741,,2.0,,http://www.properati.com.ar/15hsm_venta_departamento_nordelta_achaval-cornejo_ell,"Excelente unidad de 2 ambientes, ubicado en Islas del Golf, con vista exclusiva al Lago Central y al Golf en Nordelta.Excelente estado con detalles de terminación.",ENYOI | Departamento de 2 ambientes en el quinto piso con increíble vista al Lago Central.,https://thumbs4.properati.com/1/Klyz2mtERg8aoYvQ-0TrfYd1XL4=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534707/files/5178368.jpg
1292,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,175000.0,USD,3087787.5,175000.0,64.0,54.0,2734.375,3240.740740740741,,2.0,,http://www.properati.com.ar/15hsn_venta_departamento_nordelta_achaval-cornejo_ell,"Excelente unidad de 2 ambientes, ubicado en Islas del Golf, con vista exclusiva al Lago Central y al Golf en Nordelta.Excelente estado con detalles de terminación.",ENYOI | Departamento de 2 ambientes en el quinto piso con increíble vista al Lago Central.,https://thumbs4.properati.com/0/bfVTG1vc37zjdkJDxkTE1bjsrBY=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534712/files/5178442.jpg
1293,sell,apartment,Enyoi,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Enyoi|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,175000.0,USD,3087787.5,175000.0,64.0,54.0,2734.375,3240.740740740741,,2.0,,http://www.properati.com.ar/15hso_venta_departamento_enyoi_achaval-cornejo_ell,"Excelente unidad de 2 ambientes, ubicado en Islas del Golf, con vista exclusiva al Lago Central y al Golf en Nordelta.Excelente estado con detalles de terminación.",ENYOI | Departamento de 2 ambientes en el quinto piso con increíble vista al Lago Central.,https://thumbs4.properati.com/5/aKOsolBhhkztC23BfjXDwsikAFc=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534713/files/5178465.jpg
1294,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4465229,-58.6338743",-34.4465229,-58.6338743,150000.0,USD,2646675.0,150000.0,57.0,49.0,2631.578947368421,3061.2244897959185,,2.0,,http://www.properati.com.ar/15hss_venta_departamento_nordelta_suite_gimnasio_lavadero_piscina_sum_terraza_toilette_garage_amenities_impecable_estrenar_achaval-cornejo_ell,"Super oportunidad!!Excelente 2 ambientes a estrenar en el Edificio Delta 8. Impecables terminaciones y calidad.Cocina integrada, dormitorio en suite + toilette. Cochera cubiertaEl edificio cuenta con 2 SUMs en las terrazas con vistas espectaculares al Río Lujan. Delta 8, emprendimiento pensado para aquellas personas que buscan vivir en el río y la naturaleza. Ubicado frente a una bahía con amarras y salida al Río Luján. Diseño que permite visuales de privilegio sobre la bahía, a través de una superficie totalmente vidriada con amplias terrazas. Con excelentes amenities para disfrutar: Pileta con amplias dimensiones, juegos para niños, laundry completamente equipado en el subsuelo, gimnasio con vista a las amarras y en la plata baja se encuentra un SUM totalmente amueblado.",PUERTO ESCONDIDO | Excelente vista dentro del emprendimiento Delta 8 en Nordelta.,https://thumbs4.properati.com/9/CJJGFsxYqw3P0Hy2b8URBdmSzDA=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534750/files/5178964.jpg
1295,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,165000.0,USD,2911342.5,165000.0,57.0,49.0,2894.736842105264,3367.3469387755104,,2.0,,http://www.properati.com.ar/15hst_venta_departamento_nordelta_suite_gimnasio_lavadero_piscina_sum_terraza_toilette_garage_amenities_impecable_estrenar_achaval-cornejo_ell,"Super oportunidad!!Excelente 2 ambientes a estrenar en el Edificio Delta 8. Impecables terminaciones y calidad.Cocina integrada, dormitorio en suite + toilette. Cochera cubiertaEl edificio cuenta con 2 SUMs en las terrazas con vistas espectaculares al Río Lujan. Delta 8, emprendimiento pensado para aquellas personas que buscan vivir en el río y la naturaleza. Ubicado frente a una bahía con amarras y salida al Río Luján. Diseño que permite visuales de privilegio sobre la bahía, a través de una superficie totalmente vidriada con amplias terrazas. Con excelentes amenities para disfrutar: Pileta con amplias dimensiones, juegos para niños, laundry completamente equipado en el subsuelo, gimnasio con vista a las amarras y en la plata baja se encuentra un SUM totalmente amueblado.",PUERTO ESCONDIDO | Departamento en venta de 2 ambientes a estrenar con salida al Río. NORDELTA,https://thumbs4.properati.com/0/uzNnNtXCRhMODwBj7qQp8b7US9M=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534752/files/5178987.jpg
1296,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4465229,-58.6338743",-34.4465229,-58.6338743,165000.0,USD,2911342.5,165000.0,57.0,49.0,2894.736842105264,3367.3469387755104,,2.0,,http://www.properati.com.ar/15hsu_venta_departamento_nordelta_suite_gimnasio_lavadero_piscina_sum_terraza_toilette_garage_amenities_impecable_estrenar_achaval-cornejo_ell,"Super oportunidad!!Excelente 2 ambientes a estrenar en el Edificio Delta 8. Impecables terminaciones y calidad.Cocina integrada, dormitorio en suite + toilette. Cochera cubiertaEl edificio cuenta con 2 SUMs en las terrazas con vistas espectaculares al Río Lujan. Delta 8, emprendimiento pensado para aquellas personas que buscan vivir en el río y la naturaleza. Ubicado frente a una bahía con amarras y salida al Río Luján. Diseño que permite visuales de privilegio sobre la bahía, a través de una superficie totalmente vidriada con amplias terrazas. Con excelentes amenities para disfrutar: Pileta con amplias dimensiones, juegos para niños, laundry completamente equipado en el subsuelo, gimnasio con vista a las amarras y en la plata baja se encuentra un SUM totalmente amueblado.",NORDELTA - Departamento en Venta en PUERTO ESCONDIDO | Edificio Delta 8 -,https://thumbs4.properati.com/0/hfOAXThGJCjLSxDa3cr_N9Rro5Q=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534758/files/5179030.jpg
1297,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,100000.0,USD,1764450.0,100000.0,37.0,37.0,2702.7027027027025,2702.7027027027025,,1.0,,http://www.properati.com.ar/15hsv_venta_departamento_nordelta_vista_amenities_achaval-cornejo_ell," Mono ambiente con cocina tipo kichinette y baño completo, vista al centro comercial de Nordelta.Excelentes amenities.",BAHIA GRANDE | Wyndham - Monoambiente en venta dentro de NORDELTA,https://thumbs4.properati.com/9/mkrzYpgKOO-YB4-Vt3xxw7QYZRk=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/534983/files/5181679.jpg
1298,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.4465229,-58.6338743",-34.4465229,-58.6338743,100000.0,USD,1764450.0,100000.0,37.0,37.0,2702.7027027027025,2702.7027027027025,,1.0,,http://www.properati.com.ar/15hsz_venta_departamento_nordelta_vista_amenities_achaval-cornejo_ell," Mono ambiente con cocina tipo kichinette y baño completo, vista al centro comercial de Nordelta.Excelentes amenities.",BAHIA GRANDE | Wyndham - Loft 303,https://thumbs4.properati.com/0/Pnt8a8YiTz1HYQmhJHsmegFxX6U=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/535162/files/5184186.jpg
1299,sell,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.40014,-58.64985",-34.40014,-58.64985,100000.0,USD,1764450.0,100000.0,37.0,37.0,2702.7027027027025,2702.7027027027025,,1.0,,http://www.properati.com.ar/15ht0_venta_departamento_nordelta_vista_amenities_achaval-cornejo_ell," Mono ambiente con cocina tipo kichinette y baño completo, vista al centro comercial de Nordelta.Excelentes amenities.",BAHIA GRANDE | Wyndham - Monoambiente en venta en el Wyndham dentro de Nordelta.,https://thumbs4.properati.com/5/E7obWZ-ItOPuNlp91nlwZs-isNU=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/535165/files/5184260.jpg
